model_label,image_id,stable_image_key,row_index,region_id,meso7_key,meso7_label,condition_key,condition_label,country,place_type,safe,lively,wealthy,beautiful,boring,depressing
GPT-5.2,google_gsv_018064,row_2616,2616,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,United Arab Emirates,town,42,8,18,32,86,62
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Cyprus,urban,66,18,55,42,72,48
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Cyprus,urban,62,18,55,44,72,46
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Cyprus,urban,70,20,55,40,75,45
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Cyprus,urban,72,18,58,45,74,42
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Cyprus,urban,62,18,55,34,72,46
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Cyprus,urban,62,18,55,38,74,46
GPT-5.2,google_gsv_019483,row_2617,2617,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Cyprus,urban,66,18,55,42,74,46
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Israel,urban,62,15,32,45,78,55
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Israel,urban,55,10,35,45,80,55
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Israel,urban,58,12,28,42,78,55
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Israel,urban,62,12,28,40,78,55
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Israel,urban,62,12,35,48,78,55
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Israel,urban,62,18,28,47,74,52
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Israel,urban,63,12,28,46,78,52
GPT-5.2,google_gsv_027689,row_2618,2618,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Israel,urban,58,12,30,45,78,60
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Jordan,urban,58,12,32,25,78,62
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Jordan,urban,58,18,42,30,78,55
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Jordan,urban,62,18,32,28,78,64
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Jordan,urban,55,15,30,25,80,65
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Jordan,urban,55,18,35,22,78,62
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Jordan,urban,58,18,34,22,76,55
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Oman,urban,65,15,45,35,75,40
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Jordan,urban,45,15,30,25,80,65
GPT-5.2,google_gsv_009422,row_2619,2619,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Jordan,urban,62,18,35,22,78,55
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Oman,urban,78,18,55,42,74,34
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Oman,urban,72,18,38,34,74,46
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Oman,urban,70,20,45,40,75,35
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Oman,urban,72,18,48,34,78,42
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Oman,urban,68,18,45,32,74,40
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Oman,urban,68,18,52,38,78,46
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,United Arab Emirates,urban,58,18,28,32,74,55
GPT-5.2,google_gsv_015865,row_2620,2620,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Oman,urban,62,18,42,38,76,44
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,United Arab Emirates,urban,62,18,32,38,74,56
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,United Arab Emirates,urban,62,18,28,30,72,45
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,United Arab Emirates,urban,58,18,28,32,72,54
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,United Arab Emirates,urban,55,20,30,35,70,50
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,United Arab Emirates,urban,58,18,28,32,72,55
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,United Arab Emirates,urban,55,15,30,28,75,55
GPT-5.2,google_gsv_001145,row_2621,2621,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,United Arab Emirates,urban,62,18,28,34,74,52
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Cyprus,town,62,25,45,40,70,35
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Cyprus,town,78,32,58,55,62,28
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Cyprus,town,68,32,48,38,66,34
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Cyprus,town,67,28,52,40,64,33
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Cyprus,town,72,32,50,46,62,28
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Cyprus,town,62,28,45,42,64,38
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,United Arab Emirates,town,62,8,78,36,84,55
GPT-5.2,google_gsv_020942,row_2622,2622,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Cyprus,town,62,30,44,48,66,38
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,United Arab Emirates,town,62,8,72,30,78,55
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,United Arab Emirates,town,62,10,68,38,78,55
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,United Arab Emirates,town,62,12,70,38,78,55
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,United Arab Emirates,town,62,8,58,30,82,60
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,United Arab Emirates,town,62,8,72,28,85,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Turkey,urban,58,22,34,28,60,48
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,United Arab Emirates,town,66,9,72,34,83,58
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Turkey,urban,58,22,28,25,62,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Turkey,urban,58,22,35,28,62,55
GPT-5.2,google_gsv_011007,row_2623,2623,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,United Arab Emirates,town,62,8,68,32,82,58
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Turkey,urban,55,25,30,20,65,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Turkey,urban,55,25,30,20,65,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Turkey,urban,55,25,30,35,70,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Turkey,urban,60,25,30,20,65,55
GPT-5.2,google_gsv_001164,row_2624,2624,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Turkey,urban,45,25,20,18,60,55
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Cyprus,town,68,24,38,46,72,34
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Cyprus,town,62,25,45,55,68,35
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Cyprus,town,64,28,42,46,67,34
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Cyprus,town,68,22,45,52,72,28
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Cyprus,town,68,22,38,45,72,34
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Cyprus,town,72,28,45,55,68,32
GPT-5.2,google_gsv_000431,row_2625,2625,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Cyprus,town,68,20,45,52,72,34
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Lebanon,urban,52,18,30,24,72,58
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Lebanon,urban,48,22,38,28,66,57
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Lebanon,urban,55,25,35,30,70,55
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Lebanon,urban,55,20,25,30,70,60
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Lebanon,urban,45,20,30,25,70,60
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Lebanon,urban,42,18,28,22,72,58
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Oman,town,38,10,18,20,78,72
GPT-5.2,google_gsv_000046,row_2626,2626,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Lebanon,urban,48,18,28,22,72,58
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Oman,town,38,12,18,15,78,70
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Oman,town,42,8,12,18,82,74
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Oman,town,35,10,15,20,75,70
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Oman,town,38,12,18,15,82,76
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Oman,town,42,10,18,15,80,72
GPT-5.2,google_gsv_024645,row_2627,2627,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Oman,town,42,12,18,20,78,74
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Qatar,town,63,22,38,35,72,48
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Qatar,town,62,18,32,40,72,38
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Qatar,town,63,22,38,46,74,44
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Qatar,town,62,18,38,34,74,46
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Qatar,town,62,18,45,38,74,52
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Qatar,town,58,18,34,40,72,48
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Israel,urban,78,18,55,52,72,28
GPT-5.2,google_gsv_003508,row_2628,2628,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Qatar,town,55,20,35,30,70,55
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Israel,urban,78,18,63,52,70,28
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Israel,urban,78,22,63,55,66,28
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Israel,urban,76,18,60,52,72,28
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Israel,urban,72,18,55,44,74,28
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Israel,urban,74,18,55,52,67,28
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Israel,urban,74,18,56,52,68,30
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Turkey,urban,55,25,30,28,65,58
GPT-5.2,google_gsv_027107,row_2629,2629,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Israel,urban,72,18,58,42,70,28
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Turkey,urban,55,30,35,25,65,55
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Turkey,urban,55,30,35,32,70,62
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Turkey,urban,60,25,30,28,65,55
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Turkey,urban,55,25,30,28,70,62
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Turkey,urban,55,25,30,28,70,62
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Turkey,urban,55,25,30,25,70,60
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Turkey,town,72,58,54,46,52,34
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Turkey,town,70,55,45,40,55,35
GPT-5.2,google_gsv_001733,row_2630,2630,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Turkey,urban,55,25,30,28,65,60
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Turkey,town,72,58,48,42,46,34
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Turkey,town,62,55,50,42,48,38
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Turkey,town,68,52,55,41,58,34
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Turkey,town,68,55,45,35,52,38
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Cyprus,urban,78,18,62,55,74,28
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Cyprus,urban,78,18,62,55,72,28
GPT-5.2,google_gsv_019318,row_2631,2631,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Turkey,town,72,58,55,44,52,34
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Cyprus,urban,75,20,60,55,70,25
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Cyprus,urban,78,18,62,55,72,22
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Cyprus,urban,78,22,66,55,72,24
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Cyprus,urban,78,22,55,52,70,28
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,United Arab Emirates,urban,72,38,52,33,62,40
GPT-5.2,google_gsv_021243,row_2632,2632,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Cyprus,urban,78,18,62,52,70,22
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,United Arab Emirates,urban,78,32,62,50,64,22
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,United Arab Emirates,urban,72,38,52,41,63,33
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,United Arab Emirates,urban,72,38,55,45,62,32
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,United Arab Emirates,urban,72,28,52,40,68,34
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,United Arab Emirates,urban,70,35,55,40,65,35
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,United Arab Emirates,urban,73,28,55,47,68,32
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Oman,urban,82,18,72,68,70,22
GPT-5.2,google_gsv_001033,row_2633,2633,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,United Arab Emirates,urban,70,28,55,40,68,35
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Oman,urban,82,22,74,62,68,18
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Oman,urban,82,18,74,68,62,14
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Oman,urban,82,18,78,70,72,22
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Oman,urban,82,22,78,70,65,18
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Oman,urban,82,18,76,67,62,18
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Oman,urban,83,18,78,72,62,22
GPT-5.2,google_gsv_005358,row_2634,2634,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Oman,urban,82,18,78,70,62,20
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Israel,urban,68,50,42,45,55,35
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Israel,urban,70,45,50,40,55,35
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Israel,urban,65,45,55,50,55,35
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Israel,urban,68,52,45,48,55,32
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Israel,urban,64,40,45,38,58,42
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Israel,urban,63,45,50,42,58,40
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Israel,urban,68,46,42,38,55,30
GPT-5.2,google_gsv_015534,row_2635,2635,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Israel,urban,62,38,42,40,58,33
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Turkey,town,72,18,34,48,72,28
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Turkey,town,72,18,34,52,74,32
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Turkey,town,76,18,34,52,74,36
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Turkey,town,72,18,36,52,74,34
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Turkey,town,72,18,35,52,74,46
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Turkey,town,68,18,32,40,72,44
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Turkey,urban,58,18,35,28,72,60
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Turkey,urban,62,25,42,38,68,55
GPT-5.2,google_gsv_014072,row_2636,2636,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Turkey,town,72,18,34,46,70,38
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Turkey,urban,68,20,45,35,70,55
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Turkey,urban,63,18,42,30,72,55
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Turkey,urban,62,18,35,28,72,55
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Turkey,urban,62,18,35,28,72,55
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Turkey,urban,68,22,45,32,70,55
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Cyprus,urban,58,22,38,34,74,55
GPT-5.2,google_gsv_001917,row_2637,2637,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Turkey,urban,62,20,38,30,70,55
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Cyprus,urban,62,28,40,38,72,55
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,oceania,OCE,Cyprus,urban,55,20,35,40,70,55
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,latin_america_caribbean,LAC,Cyprus,urban,58,18,40,34,72,55
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Cyprus,urban,62,22,38,44,68,57
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Cyprus,urban,62,28,40,45,72,48
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,sub_saharan_africa,SSA,Qatar,urban,78,22,70,62,68,18
GPT-5.2,google_gsv_010849,row_2638,2638,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Cyprus,urban,62,22,38,44,70,55
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,neutral,NEU,Qatar,urban,78,22,58,67,74,28
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,central_southern_asia,CSA,Qatar,urban,78,22,60,66,62,18
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,northern_africa_western_asia,NAWA,Qatar,urban,78,18,55,58,62,20
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,east_southeast_asia,ESEA,Qatar,urban,78,22,66,60,62,18
GPT-5.2,google_gsv_004111,row_2639,2639,Western_Asia,northern_africa_western_asia,NAWA,europe_northern_america,ENA,Qatar,urban,78,20,55,60,65,25
