axis,model,subgroup,dimension,Image,llm_score,n_comp,llm_score_0_10,human_score_0_10
country,Gemini 2.5 Flash,nigeria,beautiful,308,0.0,2,0.0,2.0
country,Gemini 2.5 Flash,nigeria,beautiful,309,0.0,1,0.0,9.0
country,Gemini 2.5 Flash,nigeria,beautiful,320,1.0,1,10.0,8.0
country,Gemini 2.5 Flash,nigeria,beautiful,341,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,nigeria,beautiful,350,1.0,1,10.0,9.166666666666666
country,Gemini 2.5 Flash,nigeria,beautiful,357,0.6666666666666666,3,6.666666666666666,10.0
country,Gemini 2.5 Flash,nigeria,beautiful,371,1.0,2,10.0,9.0
country,Gemini 2.5 Flash,nigeria,boring,3,0.0,1,0.0,1.6666666666666663
country,Gemini 2.5 Flash,nigeria,boring,18,1.0,2,10.0,8.75
country,Gemini 2.5 Flash,nigeria,boring,33,1.0,1,10.0,3.333333333333333
country,Gemini 2.5 Flash,nigeria,boring,69,1.0,1,10.0,9.285714285714286
country,Gemini 2.5 Flash,nigeria,boring,78,0.0,2,0.0,1.6666666666666663
country,Gemini 2.5 Flash,nigeria,boring,107,1.0,2,10.0,5.0
country,Gemini 2.5 Flash,nigeria,boring,145,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,nigeria,boring,154,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,nigeria,boring,178,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,nigeria,boring,233,1.0,2,10.0,5.7142857142857135
country,Gemini 2.5 Flash,nigeria,boring,291,0.0,2,0.0,2.5
country,Gemini 2.5 Flash,nigeria,boring,354,0.2727272727272727,11,2.727272727272727,0.0
country,Gemini 2.5 Flash,nigeria,boring,356,0.0,1,0.0,1.6666666666666663
country,Gemini 2.5 Flash,nigeria,boring,378,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,nigeria,boring,390,1.0,1,10.0,6.25
country,Gemini 2.5 Flash,nigeria,depressing,15,1.0,2,10.0,3.75
country,Gemini 2.5 Flash,nigeria,depressing,126,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,nigeria,depressing,130,0.25,2,2.5,7.5
country,Gemini 2.5 Flash,nigeria,depressing,157,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,nigeria,depressing,159,0.0,1,0.0,7.5
country,Gemini 2.5 Flash,nigeria,depressing,160,0.3333333333333333,3,3.333333333333333,7.857142857142857
country,Gemini 2.5 Flash,nigeria,depressing,179,0.5,1,5.0,10.0
country,Gemini 2.5 Flash,nigeria,depressing,225,0.0,2,0.0,4.0
country,Gemini 2.5 Flash,nigeria,depressing,232,0.5,1,5.0,0.0
country,Gemini 2.5 Flash,nigeria,depressing,272,0.5,1,5.0,0.0
country,Gemini 2.5 Flash,nigeria,depressing,286,1.0,1,10.0,8.333333333333334
country,Gemini 2.5 Flash,nigeria,depressing,332,0.25,2,2.5,5.0
country,Gemini 2.5 Flash,nigeria,depressing,358,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,nigeria,depressing,359,0.5,1,5.0,0.0
country,Gemini 2.5 Flash,nigeria,depressing,368,0.3333333333333333,3,3.333333333333333,3.333333333333333
country,Gemini 2.5 Flash,nigeria,depressing,382,0.5,2,5.0,0.8333333333333333
country,Gemini 2.5 Flash,nigeria,depressing,395,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,nigeria,depressing,396,1.0,2,10.0,4.0
country,Gemini 2.5 Flash,nigeria,lively,13,0.16666666666666666,3,1.6666666666666665,0.0
country,Gemini 2.5 Flash,nigeria,lively,22,0.6666666666666666,3,6.666666666666666,5.0
country,Gemini 2.5 Flash,nigeria,lively,35,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,nigeria,lively,39,0.0,1,0.0,5.0
country,Gemini 2.5 Flash,nigeria,lively,62,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,nigeria,lively,108,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,nigeria,lively,120,1.0,2,10.0,3.75
country,Gemini 2.5 Flash,nigeria,lively,135,1.0,4,10.0,8.571428571428571
country,Gemini 2.5 Flash,nigeria,lively,137,0.3333333333333333,3,3.333333333333333,2.0
country,Gemini 2.5 Flash,nigeria,lively,165,0.25,2,2.5,10.0
country,Gemini 2.5 Flash,nigeria,lively,238,0.0,3,0.0,7.5
country,Gemini 2.5 Flash,nigeria,lively,334,0.5,2,5.0,5.0
country,Gemini 2.5 Flash,nigeria,lively,371,0.0,1,0.0,5.7142857142857135
country,Gemini 2.5 Flash,nigeria,lively,381,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,nigeria,safe,6,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,nigeria,safe,58,0.5,2,5.0,5.833333333333334
country,Gemini 2.5 Flash,nigeria,safe,117,0.0,1,0.0,4.0
country,Gemini 2.5 Flash,nigeria,safe,132,0.0,2,0.0,5.833333333333334
country,Gemini 2.5 Flash,nigeria,safe,139,0.3333333333333333,3,3.333333333333333,7.0
country,Gemini 2.5 Flash,nigeria,safe,145,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,nigeria,safe,163,1.0,2,10.0,5.833333333333334
country,Gemini 2.5 Flash,nigeria,safe,170,1.0,1,10.0,7.0
country,Gemini 2.5 Flash,nigeria,safe,192,1.0,2,10.0,7.5
country,Gemini 2.5 Flash,nigeria,safe,193,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,nigeria,safe,197,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,nigeria,safe,215,0.0,1,0.0,3.75
country,Gemini 2.5 Flash,nigeria,safe,251,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,nigeria,safe,306,0.4,5,4.0,3.888888888888889
country,Gemini 2.5 Flash,nigeria,safe,321,0.0,1,0.0,5.0
country,Gemini 2.5 Flash,nigeria,safe,324,0.5,1,5.0,5.833333333333334
country,Gemini 2.5 Flash,nigeria,safe,385,1.0,1,10.0,1.25
country,Gemini 2.5 Flash,nigeria,safe,394,0.5,1,5.0,10.0
country,Gemini 2.5 Flash,nigeria,wealthy,71,0.0,1,0.0,5.0
country,Gemini 2.5 Flash,nigeria,wealthy,203,1.0,5,10.0,10.0
country,Gemini 2.5 Flash,nigeria,wealthy,242,0.16666666666666666,3,1.6666666666666665,3.0
country,Gemini 2.5 Flash,nigeria,wealthy,274,0.0,3,0.0,5.0
country,Gemini 2.5 Flash,nigeria,wealthy,295,0.5,3,5.0,6.875
country,Gemini 2.5 Flash,nigeria,wealthy,298,0.0,2,0.0,0.0
country,Gemini 2.5 Flash,nigeria,wealthy,325,0.75,2,7.5,5.0
country,Gemini 2.5 Flash,nigeria,wealthy,328,0.8,5,8.0,10.0
country,Gemini 2.5 Flash,nigeria,wealthy,339,0.0,2,0.0,6.666666666666666
country,Gemini 2.5 Flash,nigeria,wealthy,349,0.5,1,5.0,9.285714285714286
country,Gemini 2.5 Flash,nigeria,wealthy,378,0.6666666666666666,3,6.666666666666666,7.0
country,Gemini 2.5 Flash,singapore,beautiful,10,0.0,1,0.0,9.0
country,Gemini 2.5 Flash,singapore,beautiful,15,0.5,2,5.0,6.0
country,Gemini 2.5 Flash,singapore,beautiful,21,0.0,2,0.0,8.333333333333334
country,Gemini 2.5 Flash,singapore,beautiful,32,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,singapore,beautiful,98,0.0,1,0.0,7.0
country,Gemini 2.5 Flash,singapore,beautiful,100,0.0,3,0.0,5.625
country,Gemini 2.5 Flash,singapore,beautiful,106,0.0,3,0.0,10.0
country,Gemini 2.5 Flash,singapore,beautiful,120,0.0,1,0.0,7.5
country,Gemini 2.5 Flash,singapore,beautiful,159,0.0,1,0.0,8.571428571428571
country,Gemini 2.5 Flash,singapore,beautiful,202,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,beautiful,230,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,singapore,beautiful,265,1.0,1,10.0,6.25
country,Gemini 2.5 Flash,singapore,beautiful,292,1.0,1,10.0,1.6666666666666663
country,Gemini 2.5 Flash,singapore,beautiful,308,0.5,2,5.0,1.6666666666666663
country,Gemini 2.5 Flash,singapore,beautiful,309,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,beautiful,320,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,singapore,beautiful,341,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,singapore,beautiful,350,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,singapore,beautiful,357,1.0,3,10.0,0.0
country,Gemini 2.5 Flash,singapore,beautiful,371,1.0,2,10.0,2.142857142857143
country,Gemini 2.5 Flash,singapore,boring,3,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,18,1.0,2,10.0,1.0
country,Gemini 2.5 Flash,singapore,boring,33,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,69,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,78,0.0,2,0.0,1.1111111111111112
country,Gemini 2.5 Flash,singapore,boring,107,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,145,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,154,1.0,1,10.0,1.6666666666666663
country,Gemini 2.5 Flash,singapore,boring,178,1.0,1,10.0,1.6666666666666663
country,Gemini 2.5 Flash,singapore,boring,233,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,singapore,boring,291,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,singapore,boring,354,0.18181818181818182,11,1.8181818181818183,10.0
country,Gemini 2.5 Flash,singapore,boring,356,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,singapore,boring,378,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,singapore,boring,390,1.0,1,10.0,3.333333333333333
country,Gemini 2.5 Flash,singapore,depressing,15,0.5,2,5.0,3.0
country,Gemini 2.5 Flash,singapore,depressing,126,0.5,1,5.0,10.0
country,Gemini 2.5 Flash,singapore,depressing,130,0.0,2,0.0,5.0
country,Gemini 2.5 Flash,singapore,depressing,157,0.3333333333333333,3,3.333333333333333,3.333333333333333
country,Gemini 2.5 Flash,singapore,depressing,159,0.0,1,0.0,4.0
country,Gemini 2.5 Flash,singapore,depressing,160,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,singapore,depressing,179,0.5,1,5.0,6.25
country,Gemini 2.5 Flash,singapore,depressing,225,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,singapore,depressing,232,0.5,1,5.0,5.0
country,Gemini 2.5 Flash,singapore,depressing,272,0.5,1,5.0,1.25
country,Gemini 2.5 Flash,singapore,depressing,286,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,depressing,332,1.0,2,10.0,2.5
country,Gemini 2.5 Flash,singapore,depressing,358,1.0,1,10.0,2.0
country,Gemini 2.5 Flash,singapore,depressing,359,0.5,1,5.0,3.571428571428572
country,Gemini 2.5 Flash,singapore,depressing,368,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,singapore,depressing,382,0.75,2,7.5,0.0
country,Gemini 2.5 Flash,singapore,depressing,395,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,depressing,396,1.0,2,10.0,6.666666666666666
country,Gemini 2.5 Flash,singapore,lively,13,0.0,3,0.0,3.0
country,Gemini 2.5 Flash,singapore,lively,22,0.6666666666666666,3,6.666666666666666,1.25
country,Gemini 2.5 Flash,singapore,lively,35,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,lively,39,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,singapore,lively,62,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,singapore,lively,108,1.0,1,10.0,2.5
country,Gemini 2.5 Flash,singapore,lively,120,0.5,2,5.0,2.7777777777777777
country,Gemini 2.5 Flash,singapore,lively,135,1.0,4,10.0,5.0
country,Gemini 2.5 Flash,singapore,lively,137,0.0,3,0.0,0.8333333333333333
country,Gemini 2.5 Flash,singapore,lively,165,0.5,2,5.0,6.0
country,Gemini 2.5 Flash,singapore,lively,238,0.6666666666666666,3,6.666666666666666,10.0
country,Gemini 2.5 Flash,singapore,lively,334,0.5,2,5.0,6.666666666666666
country,Gemini 2.5 Flash,singapore,lively,371,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,singapore,lively,381,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,singapore,safe,6,0.0,1,0.0,4.0
country,Gemini 2.5 Flash,singapore,safe,58,0.5,2,5.0,5.0
country,Gemini 2.5 Flash,singapore,safe,117,0.0,1,0.0,1.6666666666666663
country,Gemini 2.5 Flash,singapore,safe,132,0.0,2,0.0,7.5
country,Gemini 2.5 Flash,singapore,safe,139,0.3333333333333333,3,3.333333333333333,2.5
country,Gemini 2.5 Flash,singapore,safe,145,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,singapore,safe,163,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,singapore,safe,170,1.0,1,10.0,2.0
country,Gemini 2.5 Flash,singapore,safe,192,1.0,2,10.0,8.333333333333334
country,Gemini 2.5 Flash,singapore,safe,193,1.0,1,10.0,6.0
country,Gemini 2.5 Flash,singapore,safe,197,1.0,1,10.0,5.555555555555555
country,Gemini 2.5 Flash,singapore,safe,215,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,singapore,safe,251,0.3333333333333333,3,3.333333333333333,7.0
country,Gemini 2.5 Flash,singapore,safe,306,0.4,5,4.0,3.571428571428572
country,Gemini 2.5 Flash,singapore,safe,321,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,singapore,safe,324,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,singapore,safe,385,1.0,1,10.0,2.5
country,Gemini 2.5 Flash,singapore,safe,394,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,singapore,wealthy,71,0.0,1,0.0,6.666666666666666
country,Gemini 2.5 Flash,singapore,wealthy,203,1.0,5,10.0,0.0
country,Gemini 2.5 Flash,singapore,wealthy,242,0.0,3,0.0,10.0
country,Gemini 2.5 Flash,singapore,wealthy,274,0.0,3,0.0,10.0
country,Gemini 2.5 Flash,singapore,wealthy,295,0.6666666666666666,3,6.666666666666666,0.0
country,Gemini 2.5 Flash,singapore,wealthy,298,0.0,2,0.0,9.166666666666666
country,Gemini 2.5 Flash,singapore,wealthy,325,0.5,2,5.0,8.0
country,Gemini 2.5 Flash,singapore,wealthy,328,0.8,5,8.0,0.0
country,Gemini 2.5 Flash,singapore,wealthy,339,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,singapore,wealthy,349,1.0,1,10.0,6.0
country,Gemini 2.5 Flash,singapore,wealthy,378,0.6666666666666666,3,6.666666666666666,8.571428571428571
country,Gemini 2.5 Flash,usa,beautiful,10,0.0,1,0.0,5.7142857142857135
country,Gemini 2.5 Flash,usa,beautiful,15,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,usa,beautiful,21,0.0,2,0.0,2.5
country,Gemini 2.5 Flash,usa,beautiful,32,0.0,1,0.0,3.0
country,Gemini 2.5 Flash,usa,beautiful,98,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,usa,beautiful,100,0.0,3,0.0,4.166666666666667
country,Gemini 2.5 Flash,usa,beautiful,106,0.0,3,0.0,3.333333333333333
country,Gemini 2.5 Flash,usa,beautiful,120,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,usa,beautiful,159,0.0,1,0.0,4.444444444444445
country,Gemini 2.5 Flash,usa,beautiful,202,1.0,1,10.0,4.285714285714286
country,Gemini 2.5 Flash,usa,beautiful,230,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,usa,beautiful,265,1.0,1,10.0,8.75
country,Gemini 2.5 Flash,usa,beautiful,292,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,usa,beautiful,308,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,usa,beautiful,309,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,usa,beautiful,320,1.0,1,10.0,1.0
country,Gemini 2.5 Flash,usa,beautiful,341,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,usa,beautiful,350,1.0,1,10.0,5.625
country,Gemini 2.5 Flash,usa,beautiful,357,1.0,3,10.0,7.5
country,Gemini 2.5 Flash,usa,beautiful,371,1.0,2,10.0,8.75
country,Gemini 2.5 Flash,usa,boring,3,0.5,1,5.0,5.0
country,Gemini 2.5 Flash,usa,boring,18,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,usa,boring,33,1.0,1,10.0,1.4285714285714284
country,Gemini 2.5 Flash,usa,boring,69,1.0,1,10.0,6.25
country,Gemini 2.5 Flash,usa,boring,78,0.0,2,0.0,1.25
country,Gemini 2.5 Flash,usa,boring,107,1.0,2,10.0,6.666666666666666
country,Gemini 2.5 Flash,usa,boring,145,1.0,1,10.0,4.0
country,Gemini 2.5 Flash,usa,boring,154,1.0,1,10.0,8.333333333333334
country,Gemini 2.5 Flash,usa,boring,178,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,usa,boring,233,1.0,2,10.0,9.0
country,Gemini 2.5 Flash,usa,boring,291,0.0,2,0.0,0.0
country,Gemini 2.5 Flash,usa,boring,354,0.22727272727272727,11,2.2727272727272725,0.0
country,Gemini 2.5 Flash,usa,boring,356,0.0,1,0.0,2.5
country,Gemini 2.5 Flash,usa,boring,378,0.0,1,0.0,6.666666666666666
country,Gemini 2.5 Flash,usa,boring,390,1.0,1,10.0,0.8333333333333333
country,Gemini 2.5 Flash,usa,depressing,15,1.0,2,10.0,4.444444444444445
country,Gemini 2.5 Flash,usa,depressing,126,1.0,1,10.0,8.333333333333334
country,Gemini 2.5 Flash,usa,depressing,130,0.5,2,5.0,5.555555555555555
country,Gemini 2.5 Flash,usa,depressing,157,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,usa,depressing,159,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,usa,depressing,160,0.16666666666666666,3,1.6666666666666665,4.0
country,Gemini 2.5 Flash,usa,depressing,179,0.5,1,5.0,7.857142857142857
country,Gemini 2.5 Flash,usa,depressing,225,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,usa,depressing,232,0.5,1,5.0,7.5
country,Gemini 2.5 Flash,usa,depressing,272,0.5,1,5.0,2.8571428571428568
country,Gemini 2.5 Flash,usa,depressing,286,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,usa,depressing,332,0.25,2,2.5,3.0
country,Gemini 2.5 Flash,usa,depressing,358,1.0,1,10.0,2.8571428571428568
country,Gemini 2.5 Flash,usa,depressing,359,0.5,1,5.0,2.142857142857143
country,Gemini 2.5 Flash,usa,depressing,368,0.3333333333333333,3,3.333333333333333,1.875
country,Gemini 2.5 Flash,usa,depressing,382,0.5,2,5.0,3.0
country,Gemini 2.5 Flash,usa,depressing,395,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,usa,depressing,396,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,usa,lively,13,0.16666666666666666,3,1.6666666666666665,10.0
country,Gemini 2.5 Flash,usa,lively,22,0.6666666666666666,3,6.666666666666666,10.0
country,Gemini 2.5 Flash,usa,lively,35,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,usa,lively,39,0.0,1,0.0,3.571428571428572
country,Gemini 2.5 Flash,usa,lively,62,1.0,1,10.0,0.7142857142857142
country,Gemini 2.5 Flash,usa,lively,108,1.0,1,10.0,5.833333333333334
country,Gemini 2.5 Flash,usa,lively,120,1.0,2,10.0,4.0
country,Gemini 2.5 Flash,usa,lively,135,1.0,4,10.0,0.0
country,Gemini 2.5 Flash,usa,lively,137,0.0,3,0.0,0.0
country,Gemini 2.5 Flash,usa,lively,165,0.25,2,2.5,1.6666666666666663
country,Gemini 2.5 Flash,usa,lively,238,0.3333333333333333,3,3.333333333333333,9.166666666666666
country,Gemini 2.5 Flash,usa,lively,334,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,usa,lively,371,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,usa,lively,381,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,usa,safe,6,0.0,1,0.0,2.142857142857143
country,Gemini 2.5 Flash,usa,safe,58,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,usa,safe,117,0.0,1,0.0,7.5
country,Gemini 2.5 Flash,usa,safe,132,0.0,2,0.0,3.333333333333333
country,Gemini 2.5 Flash,usa,safe,139,0.3333333333333333,3,3.333333333333333,8.0
country,Gemini 2.5 Flash,usa,safe,145,1.0,1,10.0,2.5
country,Gemini 2.5 Flash,usa,safe,163,1.0,2,10.0,7.142857142857143
country,Gemini 2.5 Flash,usa,safe,170,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,usa,safe,192,0.5,2,5.0,2.5
country,Gemini 2.5 Flash,usa,safe,193,0.0,1,0.0,5.0
country,Gemini 2.5 Flash,usa,safe,197,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,usa,safe,215,0.0,1,0.0,1.6666666666666663
country,Gemini 2.5 Flash,usa,safe,251,0.6666666666666666,3,6.666666666666666,0.0
country,Gemini 2.5 Flash,usa,safe,306,0.6,5,6.0,10.0
country,Gemini 2.5 Flash,usa,safe,321,0.0,1,0.0,3.333333333333333
country,Gemini 2.5 Flash,usa,safe,324,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,usa,safe,385,1.0,1,10.0,8.571428571428571
country,Gemini 2.5 Flash,usa,safe,394,1.0,1,10.0,9.0
country,Gemini 2.5 Flash,usa,wealthy,71,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,usa,wealthy,203,0.9,5,9.0,7.857142857142857
country,Gemini 2.5 Flash,usa,wealthy,242,0.0,3,0.0,5.0
country,Gemini 2.5 Flash,usa,wealthy,274,0.0,3,0.0,5.0
country,Gemini 2.5 Flash,usa,wealthy,295,0.8333333333333334,3,8.333333333333334,6.666666666666666
country,Gemini 2.5 Flash,usa,wealthy,298,0.0,2,0.0,2.5
country,Gemini 2.5 Flash,usa,wealthy,325,0.75,2,7.5,0.0
country,Gemini 2.5 Flash,usa,wealthy,328,1.0,5,10.0,8.88888888888889
country,Gemini 2.5 Flash,usa,wealthy,339,0.0,2,0.0,8.333333333333334
country,Gemini 2.5 Flash,usa,wealthy,349,0.5,1,5.0,10.0
country,Gemini 2.5 Flash,usa,wealthy,378,0.3333333333333333,3,3.333333333333333,5.0
country,GPT-5.2,chile,beautiful,10,0.0,1,0.0,0.0
country,GPT-5.2,chile,beautiful,15,0.5,2,5.0,0.0
country,GPT-5.2,chile,beautiful,21,0.0,2,0.0,5.0
country,GPT-5.2,chile,beautiful,32,0.0,1,0.0,8.75
country,GPT-5.2,chile,beautiful,98,0.0,1,0.0,8.333333333333334
country,GPT-5.2,chile,beautiful,100,0.3333333333333333,3,3.333333333333333,0.0
country,GPT-5.2,chile,beautiful,106,0.0,3,0.0,5.0
country,GPT-5.2,chile,beautiful,120,0.0,1,0.0,2.0
country,GPT-5.2,chile,beautiful,159,1.0,1,10.0,5.0
country,GPT-5.2,chile,beautiful,202,1.0,1,10.0,10.0
country,GPT-5.2,chile,beautiful,230,1.0,1,10.0,6.0
country,GPT-5.2,chile,beautiful,265,1.0,1,10.0,1.25
country,GPT-5.2,chile,beautiful,292,1.0,1,10.0,6.666666666666666
country,GPT-5.2,chile,beautiful,308,0.5,2,5.0,7.5
country,GPT-5.2,chile,beautiful,309,1.0,1,10.0,2.142857142857143
country,GPT-5.2,chile,beautiful,320,1.0,1,10.0,10.0
country,GPT-5.2,chile,beautiful,341,1.0,1,10.0,5.0
country,GPT-5.2,chile,beautiful,350,1.0,1,10.0,10.0
country,GPT-5.2,chile,beautiful,357,0.6666666666666666,3,6.666666666666666,6.0
country,GPT-5.2,chile,beautiful,371,0.5,2,5.0,7.142857142857143
country,GPT-5.2,chile,boring,3,1.0,1,10.0,10.0
country,GPT-5.2,chile,boring,18,1.0,2,10.0,10.0
country,GPT-5.2,chile,boring,33,1.0,1,10.0,9.0
country,GPT-5.2,chile,boring,69,1.0,1,10.0,5.0
country,GPT-5.2,chile,boring,78,0.5,2,5.0,10.0
country,GPT-5.2,chile,boring,107,1.0,2,10.0,9.444444444444445
country,GPT-5.2,chile,boring,145,1.0,1,10.0,10.0
country,GPT-5.2,chile,boring,154,1.0,1,10.0,2.0
country,GPT-5.2,chile,boring,178,1.0,1,10.0,5.833333333333334
country,GPT-5.2,chile,boring,233,1.0,2,10.0,9.0
country,GPT-5.2,chile,boring,291,0.0,2,0.0,6.0
country,GPT-5.2,chile,boring,354,0.0,11,0.0,0.0
country,GPT-5.2,chile,boring,356,0.0,1,0.0,3.333333333333333
country,GPT-5.2,chile,boring,378,1.0,1,10.0,2.5
country,GPT-5.2,chile,boring,390,1.0,1,10.0,0.0
country,GPT-5.2,chile,depressing,15,1.0,2,10.0,10.0
country,GPT-5.2,chile,depressing,126,1.0,1,10.0,0.0
country,GPT-5.2,chile,depressing,130,1.0,2,10.0,10.0
country,GPT-5.2,chile,depressing,157,0.6666666666666666,3,6.666666666666666,5.0
country,GPT-5.2,chile,depressing,159,0.0,1,0.0,0.0
country,GPT-5.2,chile,depressing,160,0.6666666666666666,3,6.666666666666666,5.0
country,GPT-5.2,chile,depressing,179,1.0,1,10.0,0.0
country,GPT-5.2,chile,depressing,225,0.5,2,5.0,0.0
country,GPT-5.2,chile,depressing,232,0.0,1,0.0,10.0
country,GPT-5.2,chile,depressing,272,0.0,1,0.0,3.75
country,GPT-5.2,chile,depressing,286,1.0,1,10.0,6.666666666666666
country,GPT-5.2,chile,depressing,332,0.0,2,0.0,0.0
country,GPT-5.2,chile,depressing,358,1.0,1,10.0,5.7142857142857135
country,GPT-5.2,chile,depressing,359,0.0,1,0.0,2.8571428571428568
country,GPT-5.2,chile,depressing,368,0.0,3,0.0,0.0
country,GPT-5.2,chile,depressing,382,0.0,2,0.0,10.0
country,GPT-5.2,chile,depressing,395,0.0,1,0.0,5.833333333333334
country,GPT-5.2,chile,depressing,396,1.0,2,10.0,10.0
country,GPT-5.2,chile,lively,13,0.3333333333333333,3,3.333333333333333,0.0
country,GPT-5.2,chile,lively,22,0.6666666666666666,3,6.666666666666666,0.0
country,GPT-5.2,chile,lively,35,1.0,1,10.0,10.0
country,GPT-5.2,chile,lively,39,0.0,1,0.0,0.625
country,GPT-5.2,chile,lively,62,0.0,1,0.0,3.75
country,GPT-5.2,chile,lively,108,0.0,1,0.0,0.0
country,GPT-5.2,chile,lively,120,1.0,2,10.0,10.0
country,GPT-5.2,chile,lively,135,1.0,4,10.0,9.166666666666666
country,GPT-5.2,chile,lively,137,0.0,3,0.0,0.8333333333333333
country,GPT-5.2,chile,lively,165,0.0,2,0.0,10.0
country,GPT-5.2,chile,lively,238,0.6666666666666666,3,6.666666666666666,5.0
country,GPT-5.2,chile,lively,334,0.5,2,5.0,7.222222222222222
country,GPT-5.2,chile,lively,371,0.0,1,0.0,1.6666666666666663
country,GPT-5.2,chile,lively,381,0.6666666666666666,3,6.666666666666666,10.0
country,GPT-5.2,chile,safe,6,0.0,1,0.0,6.666666666666666
country,GPT-5.2,chile,safe,58,0.5,2,5.0,10.0
country,GPT-5.2,chile,safe,117,0.0,1,0.0,2.0
country,GPT-5.2,chile,safe,132,0.0,2,0.0,10.0
country,GPT-5.2,chile,safe,139,0.3333333333333333,3,3.333333333333333,0.0
country,GPT-5.2,chile,safe,145,1.0,1,10.0,5.0
country,GPT-5.2,chile,safe,163,0.5,2,5.0,0.0
country,GPT-5.2,chile,safe,170,0.0,1,0.0,8.75
country,GPT-5.2,chile,safe,192,1.0,2,10.0,10.0
